e,c,x,y,Chi,SN,Sharp,Round,MA,Crowd,T,Counts,Bkgrd,inst_vega_mag1,m_V,mag1_err,Chi.1,SN.1,Sharp.1,Round.1,Crowd.1,FWHM,Ellip,PSFa,PSFb,PSFc,Eflag,Counts.1,Bkgrd.1,inst_vega_mag2,m_I,mag2_err,Chi.2,SN.2,Sharp.2,Round.2,Crowd.2,FWHM.1,Ellip.1,PSFa.1,PSFb.1,PSFc.1,Eflag.1
0.0,1.0,3305.5,1013.85,1.24,16.6,0.009,0.371,145.0,0.609,1.0,2327.5,3093.57,28.805,29.338,0.175,1.26,6.2,-0.12,-0.043,0.843,1.0,0.0,1.0,1.0,0.0,0.0,4337.3,1673.24,26.934,26.923,0.071,1.22,15.2,0.042,0.559,0.494,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3911.67,3090.87,1.08,16.2,-0.159,0.193,100.0,0.027,1.0,2082.2,2861.41,28.937,29.489,0.169,1.1,6.4,-0.269,0.396,0.048,1.0,0.0,1.0,1.0,0.0,2.0,4286.0,1515.46,26.953,26.942,0.082,1.07,13.2,-0.137,0.048,0.011,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3074.87,906.27,1.14,18.7,0.015,0.466,165.0,0.112,1.0,5442.6,3202.57,27.891,27.954,0.068,1.06,16.1,0.008,0.312,0.074,1.0,0.0,1.0,1.0,0.0,0.0,2337.3,1717.13,27.604,27.597,0.121,1.23,9.0,0.027,0.738,0.183,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2660.76,282.03,1.25,18.6,-0.175,1.066,170.0,0.626,1.0,3786.3,3042.95,28.288,28.676,0.094,1.29,11.5,-0.237,1.986,0.715,1.0,0.0,1.0,1.0,0.0,0.0,3927.6,1637.71,27.046,27.037,0.076,1.19,14.2,-0.119,0.232,0.581,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2860.66,1040.01,1.12,18.2,-0.083,0.214,135.0,0.185,1.0,3056.2,3123.96,28.514,28.981,0.117,1.17,9.3,-0.136,0.06,0.325,1.0,0.0,1.0,1.0,0.0,0.0,4251.3,1674.46,26.955,26.945,0.07,1.07,15.5,-0.049,0.32,0.104,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3499.82,2000.92,1.18,17.8,0.047,0.265,15.0,0.092,1.0,4600.8,2988.43,28.065,28.298,0.079,1.12,13.8,-0.004,0.086,0.129,1.0,0.0,1.0,1.0,0.0,0.0,3039.2,1615.59,27.31,27.302,0.103,1.23,10.6,0.124,0.544,0.075,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3595.83,1917.04,1.21,16.8,-0.08,0.526,115.0,0.514,1.0,5413.3,2996.55,27.889,27.903,0.072,1.22,15.1,-0.121,0.255,0.429,1.0,0.0,1.0,1.0,0.0,0.0,1925.5,1587.0,27.801,27.795,0.164,1.2,6.6,0.018,1.194,0.796,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3723.03,1227.32,1.32,16.2,-0.077,1.507,80.0,0.515,1.0,5497.7,3010.64,27.877,27.848,0.073,1.38,14.9,-0.054,1.726,0.469,1.0,0.0,1.0,1.0,0.0,2.0,1555.0,1605.34,28.04,28.034,0.196,1.16,5.5,-0.139,0.917,0.798,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3594.53,2240.17,1.5,12.8,-0.062,2.636,170.0,0.928,1.0,3728.3,2349.82,28.3,28.718,0.133,1.55,8.1,0.082,3.831,1.331,1.0,0.0,1.0,1.0,0.0,0.0,4287.2,1271.5,26.946,26.936,0.113,1.51,9.6,-0.22,-0.044,0.725,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3073.14,891.91,1.17,18.7,-0.042,0.438,15.0,0.356,1.0,3527.1,3189.39,28.36,28.801,0.107,1.06,10.2,0.018,0.895,0.416,1.0,0.0,1.0,1.0,0.0,0.0,4414.2,1705.75,26.916,26.906,0.069,1.24,15.7,-0.085,0.109,0.311,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3771.0,1306.28,1.2,14.8,-0.141,0.081,50.0,1.29,1.0,4114.2,3038.92,28.191,28.301,0.1,1.31,10.8,-0.108,0.273,1.65,1.0,0.0,1.0,1.0,0.0,2.0,2026.2,1595.38,27.753,27.746,0.156,1.18,7.0,-0.194,-0.218,1.339,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2823.38,3139.64,1.11,17.8,-0.081,0.53,120.0,0.181,1.0,2419.2,2801.75,28.776,29.285,0.143,1.03,7.6,-0.167,0.774,0.956,1.0,0.0,1.0,1.0,0.0,0.0,4012.4,1488.4,27.026,27.015,0.071,1.12,15.3,-0.034,0.393,0.13,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3951.01,3072.41,1.03,17.0,0.006,0.197,175.0,0.051,1.0,5373.5,2872.97,27.913,28.012,0.078,1.03,13.9,0.032,0.072,0.037,1.0,0.0,1.0,1.0,0.0,2.0,2586.1,1518.03,27.499,27.492,0.114,1.06,9.5,-0.03,0.367,0.079,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3645.9,1873.98,1.17,17.0,-0.107,0.569,115.0,0.569,1.0,2016.4,2914.69,28.954,29.514,0.173,1.23,6.3,-0.229,1.061,1.041,1.0,0.0,1.0,1.0,0.0,0.0,4336.0,1556.03,26.928,26.917,0.069,1.12,15.7,-0.051,0.323,0.392,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2857.77,903.91,1.16,15.9,-0.09,0.757,175.0,0.151,1.0,5393.3,3173.46,27.901,27.873,0.074,1.17,14.7,-0.101,0.601,0.07,1.0,0.0,1.0,1.0,0.0,2.0,1540.1,1697.24,28.054,28.048,0.196,1.08,5.5,-0.06,1.182,0.433,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2815.63,641.93,1.03,16.3,-0.071,0.697,150.0,0.353,1.0,3746.1,3176.52,28.299,28.686,0.116,1.06,9.3,-0.095,0.81,0.365,1.0,0.0,1.0,1.0,0.0,2.0,3867.7,1690.72,27.061,27.052,0.086,1.02,12.6,-0.053,0.609,0.393,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3619.68,2078.63,1.21,16.9,-0.011,0.466,150.0,0.55,1.0,5585.3,3035.0,27.855,27.815,0.068,1.22,15.9,-0.063,0.851,0.409,1.0,0.0,1.0,1.0,0.0,0.0,1437.0,1602.75,28.113,28.108,0.196,1.16,5.5,0.134,-0.621,1.013,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2912.74,744.04,1.11,18.5,-0.152,0.269,10.0,0.055,1.0,5530.4,3206.97,27.874,27.907,0.066,1.07,16.5,-0.075,0.28,0.034,1.0,0.0,1.0,1.0,0.0,0.0,2141.5,1712.48,27.7,27.693,0.13,1.17,8.4,-0.306,0.252,0.099,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3525.92,1373.24,1.25,18.2,-0.207,0.375,65.0,0.026,1.0,3632.6,3115.43,28.326,28.723,0.103,1.28,10.6,-0.306,0.247,0.026,1.0,0.0,1.0,1.0,0.0,2.0,3878.9,1668.96,27.052,27.043,0.075,1.21,14.5,-0.133,0.463,0.025,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3922.17,1410.56,1.14,18.8,0.092,0.363,95.0,0.463,1.0,4726.9,3027.23,28.041,28.305,0.079,1.14,13.8,0.11,0.33,0.481,1.0,0.0,1.0,1.0,0.0,0.0,3386.2,1598.5,27.198,27.19,0.087,1.14,12.4,0.072,0.403,0.47,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2876.44,908.03,1.19,16.7,-0.133,0.154,0.0,0.214,1.0,4906.0,3161.49,28.007,28.073,0.09,1.21,12.1,-0.122,-0.002,0.189,1.0,0.0,1.0,1.0,0.0,0.0,2201.3,1701.68,27.668,27.661,0.128,1.16,8.5,-0.131,0.359,0.251,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2983.35,852.88,1.21,18.2,-0.066,0.603,35.0,0.723,1.0,3952.0,3128.73,28.237,28.601,0.093,1.17,11.6,-0.135,0.636,0.719,1.0,0.0,1.0,1.0,0.0,0.0,3786.3,1666.12,27.082,27.073,0.079,1.25,13.7,-0.003,0.559,0.761,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3494.14,2038.29,1.26,16.1,-0.019,0.402,10.0,0.416,1.0,3538.9,2942.97,28.348,28.685,0.1,1.21,10.9,-0.048,0.502,0.393,1.0,0.0,1.0,1.0,0.0,0.0,3123.9,1576.62,27.282,27.274,0.162,1.36,6.7,0.066,0.17,0.518,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3510.46,1323.93,1.26,19.3,0.002,2.648,10.0,0.629,1.0,5106.4,3044.48,27.957,28.168,0.073,1.28,15.0,-0.014,2.677,0.588,1.0,0.0,1.0,1.0,0.0,0.0,3185.2,1628.03,27.265,27.258,0.093,1.24,11.7,0.023,2.558,0.718,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3805.94,1159.69,1.06,18.1,0.002,0.486,135.0,0.067,1.0,2289.8,3026.19,28.825,29.367,0.15,1.04,7.2,0.052,0.776,0.072,1.0,0.0,1.0,1.0,0.0,0.0,4475.7,1615.35,26.899,26.888,0.066,1.08,16.5,-0.022,0.34,0.066,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3861.58,1883.64,1.44,20.4,-0.023,0.827,25.0,0.725,1.0,5662.5,2789.85,27.841,28.019,0.067,1.38,16.2,-0.118,0.898,0.66,1.0,0.0,1.0,1.0,0.0,2.0,3254.0,1484.89,27.237,27.23,0.094,1.49,11.5,0.12,0.742,0.9,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3682.95,987.55,1.17,12.2,-0.188,0.271,155.0,0.023,1.0,2270.0,3042.96,28.841,29.094,0.215,1.07,5.0,-0.219,0.194,0.015,1.0,0.0,1.0,1.0,0.0,2.0,1570.5,1612.43,28.031,28.023,0.218,1.25,5.0,-0.375,0.402,0.032,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3439.05,1916.61,1.14,18.1,-0.111,0.805,50.0,0.237,1.0,2885.1,2936.28,28.568,29.053,0.121,1.21,8.9,-0.251,1.698,0.294,1.0,0.0,1.0,1.0,0.0,0.0,4322.2,1566.64,26.931,26.921,0.069,1.1,15.7,-0.021,0.228,0.203,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3516.64,1558.29,1.2,15.8,-0.027,0.658,140.0,0.489,1.0,5187.5,3068.42,27.937,28.053,0.083,1.19,13.1,-0.007,0.745,0.429,1.0,0.0,1.0,1.0,0.0,2.0,2595.9,1632.64,27.485,27.477,0.128,1.2,8.5,-0.059,0.513,0.668,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2868.12,683.49,1.33,15.4,-0.168,1.251,145.0,1.406,1.0,3987.6,3209.03,28.228,28.347,0.101,1.28,10.7,-0.135,1.682,1.564,1.0,0.0,1.0,1.0,0.0,0.0,2014.7,1704.43,27.767,27.76,0.184,1.26,5.9,-0.207,1.005,1.527,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3555.86,1994.76,1.29,18.3,-0.146,0.268,40.0,0.434,1.0,4655.1,3055.68,28.053,28.328,0.082,1.24,13.2,-0.141,0.188,0.31,1.0,0.0,1.0,1.0,0.0,2.0,3420.7,1625.89,27.183,27.175,0.087,1.32,12.4,-0.152,0.348,0.581,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3098.96,1131.18,1.27,18.4,-0.137,0.155,75.0,0.138,1.0,3052.8,3095.75,28.514,28.988,0.118,1.23,9.2,-0.252,0.201,0.097,1.0,0.0,1.0,1.0,0.0,0.0,4350.1,1643.9,26.93,26.92,0.069,1.3,15.8,-0.063,0.129,0.164,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3746.18,2198.1,1.43,14.3,-0.146,0.086,60.0,0.148,1.0,5624.3,2968.47,27.842,27.91,0.092,1.53,11.9,-0.228,-0.0,0.105,1.0,0.0,1.0,1.0,0.0,0.0,2463.4,1586.89,27.535,27.528,0.14,1.24,7.7,-0.034,0.21,0.229,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3863.78,1204.63,1.14,16.2,-0.001,0.273,50.0,0.429,1.0,5527.3,2974.04,27.872,27.84,0.072,1.19,15.1,-0.062,0.015,0.29,1.0,0.0,1.0,1.0,0.0,2.0,1539.0,1592.07,28.05,28.045,0.206,0.99,5.3,0.184,1.071,1.029,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3778.27,1952.07,1.32,15.7,0.098,0.969,15.0,0.719,1.0,2648.4,2898.17,28.659,29.131,0.165,1.4,6.6,0.202,1.844,1.339,1.0,0.0,1.0,1.0,0.0,2.0,3754.1,1547.46,27.083,27.073,0.08,1.29,13.5,0.052,0.572,0.562,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3478.76,2339.49,1.21,17.9,0.078,0.547,140.0,0.925,1.0,2114.3,2564.81,28.911,29.467,0.161,1.18,6.7,0.28,0.558,1.487,1.0,0.0,1.0,1.0,0.0,0.0,4474.3,1349.77,26.902,26.891,0.066,1.22,16.5,-0.017,0.529,0.691,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3039.55,927.27,1.17,16.4,-0.112,0.445,35.0,0.197,1.0,2585.4,3209.85,28.698,29.202,0.138,1.16,7.9,-0.145,0.656,0.249,1.0,0.0,1.0,1.0,0.0,0.0,4190.7,1710.45,26.972,26.961,0.079,1.14,13.7,-0.088,0.289,0.195,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3728.72,2068.65,1.5,17.7,0.022,2.467,110.0,0.8,1.0,5080.8,2999.45,27.958,28.135,0.077,1.5,14.1,0.063,2.926,0.808,1.0,0.0,1.0,1.0,0.0,0.0,2914.5,1575.08,27.355,27.347,0.103,1.51,10.6,-0.033,1.813,0.812,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3018.52,917.85,1.25,15.4,-0.099,0.338,80.0,0.367,1.0,3859.8,3175.48,28.262,28.515,0.097,1.16,11.2,-0.127,0.286,0.341,1.0,0.0,1.0,1.0,0.0,0.0,2685.2,1699.13,27.454,27.446,0.129,1.34,8.4,-0.054,0.403,0.57,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3060.22,923.29,1.21,17.2,-0.19,0.247,95.0,0.173,1.0,5121.8,3184.77,27.956,28.078,0.083,1.22,13.1,-0.201,0.269,0.141,1.0,0.0,1.0,1.0,0.0,0.0,2599.6,1703.27,27.488,27.481,0.11,1.21,9.9,-0.19,0.211,0.202,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3876.76,3315.48,1.14,18.0,0.002,0.24,85.0,0.163,1.0,2512.6,2808.39,28.737,29.257,0.141,1.15,7.7,-0.029,0.234,0.274,1.0,0.0,1.0,1.0,0.0,0.0,4388.1,1490.18,26.93,26.919,0.067,1.13,16.1,0.019,0.246,0.118,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3701.41,1590.7,1.21,16.1,-0.229,0.293,55.0,0.808,1.0,5058.5,3059.67,27.965,28.037,0.084,1.23,12.9,-0.197,0.231,0.804,1.0,0.0,1.0,1.0,0.0,2.0,2229.7,1623.57,27.647,27.641,0.132,1.2,8.3,-0.273,0.374,0.866,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3597.18,1924.89,1.33,18.7,0.027,0.806,15.0,0.442,1.0,4759.0,3012.39,28.029,28.286,0.078,1.27,13.9,-0.041,0.436,0.467,1.0,0.0,1.0,1.0,0.0,0.0,3339.9,1595.37,27.209,27.201,0.089,1.39,12.3,0.108,1.268,0.432,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3514.62,2173.97,1.21,14.2,-0.014,0.633,155.0,0.208,1.0,3801.5,2916.04,28.263,28.645,0.133,1.1,8.2,-0.113,0.194,0.263,1.0,0.0,1.0,1.0,0.0,0.0,3887.4,1615.52,27.045,27.035,0.094,1.29,11.5,0.053,0.924,0.173,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3573.06,2341.04,1.23,14.5,-0.272,3.107,45.0,1.096,1.0,3476.1,2455.35,28.373,28.406,0.118,1.3,9.2,-0.205,2.564,1.038,1.0,0.0,1.0,1.0,0.0,0.0,1338.3,1275.97,28.198,28.192,0.194,1.14,5.6,-0.35,2.11,1.681,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3054.77,1089.62,1.08,17.5,-0.067,0.438,30.0,0.122,1.0,4885.7,3155.57,28.008,28.185,0.08,1.08,13.5,-0.035,0.353,0.091,1.0,0.0,1.0,1.0,0.0,2.0,2809.2,1677.53,27.403,27.396,0.102,1.06,10.7,-0.107,0.543,0.166,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3650.75,1181.69,1.09,18.3,-0.07,0.424,65.0,0.298,1.0,3662.7,3082.65,28.317,28.719,0.1,1.03,10.8,-0.066,0.303,0.295,1.0,0.0,1.0,1.0,0.0,0.0,3991.9,1644.71,27.022,27.013,0.075,1.14,14.4,-0.074,0.522,0.325,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3595.77,1851.54,1.17,17.6,0.05,0.96,175.0,0.66,1.0,5576.3,2996.15,27.858,27.961,0.076,1.17,14.2,0.077,0.956,0.68,1.0,0.0,1.0,1.0,0.0,2.0,2712.2,1600.92,27.434,27.427,0.108,1.16,10.0,0.015,0.944,0.674,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3500.64,1671.52,1.22,12.9,-0.218,1.174,95.0,1.165,1.0,1814.8,3028.28,29.068,29.455,0.199,1.23,5.5,-0.256,0.445,1.986,1.0,0.0,1.0,1.0,0.0,0.0,1879.5,1597.8,27.831,27.822,0.19,1.27,5.7,-0.164,1.621,1.345,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3870.46,2555.55,1.19,15.6,-0.03,0.247,55.0,0.196,1.0,2308.9,2864.95,28.82,29.332,0.154,1.12,7.1,-0.049,-0.141,0.351,1.0,0.0,1.0,1.0,0.0,0.0,3880.0,1521.18,27.058,27.048,0.094,1.2,11.5,-0.033,0.646,0.105,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3372.0,1634.56,1.06,14.9,-0.018,0.16,45.0,0.206,1.0,2865.9,3036.31,28.575,29.041,0.2,1.03,5.4,-0.031,0.126,0.259,1.0,0.0,1.0,1.0,0.0,2.0,3972.4,1639.47,27.023,27.013,0.092,1.02,11.8,-0.012,0.286,0.157,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3668.46,2348.97,1.36,16.4,0.095,1.854,90.0,1.173,1.0,2234.4,2332.17,28.851,29.394,0.159,1.3,6.8,0.233,2.555,1.884,1.0,0.0,1.0,1.0,0.0,0.0,4374.8,1273.89,26.926,26.915,0.075,1.39,14.4,0.014,1.435,0.93,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3955.37,2304.91,1.15,16.2,0.028,0.176,15.0,0.534,1.0,2412.4,2763.52,28.768,29.286,0.154,1.15,7.1,0.123,0.521,1.163,1.0,0.0,1.0,1.0,0.0,2.0,4198.7,1458.26,26.971,26.96,0.077,1.16,14.0,-0.029,-0.26,0.381,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3710.48,1750.04,1.13,17.6,-0.117,1.097,80.0,0.468,1.0,3953.9,2967.85,28.23,28.575,0.094,1.15,11.6,-0.156,1.627,0.569,1.0,0.0,1.0,1.0,0.0,0.0,3578.4,1570.98,27.136,27.127,0.084,1.1,13.0,-0.079,0.572,0.415,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2666.12,230.26,1.21,18.7,-0.193,0.679,70.0,0.251,1.0,4812.8,3122.6,28.027,28.237,0.074,1.2,14.7,-0.204,0.724,0.205,1.0,0.0,1.0,1.0,0.0,0.0,2999.0,1685.71,27.339,27.331,0.097,1.22,11.2,-0.177,0.627,0.332,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3788.03,2305.22,1.35,17.1,-0.138,0.904,130.0,1.506,1.0,5136.4,2463.65,27.955,28.103,0.073,1.31,14.8,-0.099,1.088,1.062,1.0,0.0,1.0,1.0,0.0,2.0,2748.5,1340.58,27.426,27.419,0.132,1.34,8.2,-0.228,0.482,1.167,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3435.88,1628.67,1.21,17.8,-0.135,0.2,55.0,0.15,1.0,5203.8,3050.19,27.934,27.991,0.072,1.17,15.2,-0.089,0.188,0.14,1.0,0.0,1.0,1.0,0.0,0.0,2190.5,1629.25,27.666,27.659,0.128,1.27,8.5,-0.219,0.225,0.208,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3437.63,2133.28,1.33,15.5,0.119,0.523,100.0,0.563,1.0,4844.0,2869.85,28.009,28.005,0.077,1.35,14.0,0.125,0.25,0.483,1.0,0.0,1.0,1.0,0.0,2.0,1586.6,1499.64,28.008,28.002,0.216,1.3,5.0,0.101,1.477,1.081,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3467.18,1154.66,1.29,16.2,-0.037,1.269,80.0,0.71,1.0,2384.5,2911.08,28.781,29.283,0.147,1.22,7.4,0.029,1.773,1.174,1.0,0.0,1.0,1.0,0.0,2.0,3831.1,1527.16,27.067,27.057,0.08,1.32,13.5,-0.079,0.62,0.71,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3888.29,1306.68,1.2,16.6,-0.21,0.221,60.0,0.347,1.0,2171.3,2978.37,28.881,29.408,0.172,1.15,6.3,-0.242,0.292,0.69,1.0,0.0,1.0,1.0,0.0,2.0,3927.0,1552.15,27.039,27.029,0.074,1.22,14.7,-0.197,0.19,0.288,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3986.78,1882.03,1.16,16.2,0.011,0.302,105.0,0.777,1.0,4169.2,2919.14,28.17,28.543,0.105,1.13,10.4,0.045,0.502,0.752,1.0,0.0,1.0,1.0,0.0,2.0,4128.4,1554.3,26.982,26.973,0.095,1.17,11.4,-0.017,0.168,0.733,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3750.72,2185.4,1.24,13.6,-0.053,0.258,175.0,0.273,1.0,3339.6,2981.59,28.405,28.832,0.172,1.17,6.3,-0.073,0.234,0.311,1.0,0.0,1.0,1.0,0.0,2.0,3996.1,1561.12,27.015,27.005,0.091,1.28,12.0,-0.044,0.265,0.257,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3730.81,1630.36,1.25,14.9,0.044,1.868,0.0,0.665,1.0,4826.6,3007.68,28.014,28.078,0.086,1.26,12.6,0.112,1.985,0.645,1.0,0.0,1.0,1.0,0.0,2.0,2075.6,1601.78,27.724,27.717,0.149,1.29,7.3,-0.071,1.657,0.776,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3762.02,1700.41,1.16,17.9,-0.093,0.376,95.0,0.636,1.0,4751.4,2930.6,28.033,28.265,0.083,1.09,13.1,-0.045,0.385,0.701,1.0,0.0,1.0,1.0,0.0,2.0,3129.5,1551.87,27.281,27.273,0.093,1.24,11.7,-0.146,0.357,0.602,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3773.39,1891.29,1.43,16.6,0.1,0.782,85.0,1.203,1.0,3915.4,2711.65,28.239,28.609,0.112,1.41,9.7,0.1,0.888,1.382,1.0,0.0,1.0,1.0,0.0,0.0,3821.8,1436.14,27.063,27.054,0.089,1.42,12.2,0.083,0.644,1.044,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3554.23,1989.32,1.16,17.7,-0.145,0.217,110.0,0.132,1.0,5320.3,3028.58,27.908,27.914,0.068,1.21,15.9,-0.156,0.179,0.077,1.0,0.0,1.0,1.0,0.0,0.0,1821.1,1613.07,27.86,27.854,0.152,1.07,7.1,-0.119,0.303,0.267,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3950.0,1466.72,1.08,17.5,-0.117,0.243,35.0,0.089,1.0,3557.4,3047.21,28.345,28.752,0.117,1.09,9.3,-0.143,0.434,0.109,1.0,0.0,1.0,1.0,0.0,0.0,3953.4,1623.22,27.031,27.021,0.075,1.08,14.5,-0.076,0.136,0.072,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3730.37,1736.11,1.21,17.4,-0.029,0.568,35.0,0.587,1.0,4025.6,2946.83,28.21,28.525,0.093,1.2,11.7,-0.022,0.525,0.639,1.0,0.0,1.0,1.0,0.0,0.0,3331.8,1567.33,27.213,27.204,0.089,1.21,12.2,-0.036,0.603,0.589,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3573.5,1620.14,1.21,18.1,-0.011,0.431,30.0,0.201,1.0,4976.3,3058.55,27.983,28.154,0.074,1.23,14.6,-0.045,0.24,0.153,1.0,0.0,1.0,1.0,0.0,2.0,2822.5,1623.39,27.394,27.386,0.105,1.16,10.4,0.039,0.704,0.293,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3744.94,1238.51,1.23,17.1,0.023,1.817,125.0,0.582,1.0,5612.9,3014.9,27.859,27.972,0.078,1.24,14.0,0.086,2.291,0.633,1.0,0.0,1.0,1.0,0.0,0.0,2782.5,1607.45,27.412,27.405,0.129,1.16,8.4,-0.15,1.239,0.39,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3186.86,952.83,1.15,18.0,-0.029,0.556,35.0,0.247,1.0,3752.9,3153.66,28.292,28.698,0.098,1.1,11.1,-0.12,0.641,0.218,1.0,0.0,1.0,1.0,0.0,0.0,4146.2,1693.69,26.983,26.974,0.078,1.19,13.9,0.056,0.471,0.294,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3078.16,726.7,1.13,17.0,0.037,0.284,140.0,0.561,1.0,5238.1,3168.17,27.933,27.936,0.071,1.15,15.3,0.057,0.419,0.422,1.0,0.0,1.0,1.0,0.0,0.0,1779.6,1693.34,27.9,27.894,0.159,1.11,6.8,-0.008,-0.032,0.919,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3980.29,1427.62,1.15,15.7,-0.07,0.49,20.0,0.109,1.0,3224.0,3030.43,28.452,28.878,0.12,1.23,9.0,-0.117,0.101,0.141,1.0,0.0,1.0,1.0,0.0,2.0,3838.6,1620.61,27.064,27.054,0.094,1.08,11.5,-0.054,0.891,0.084,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3572.06,1677.98,1.13,18.6,-0.008,1.317,40.0,0.327,1.0,5166.8,3064.1,27.942,28.101,0.072,1.18,15.2,0.051,1.486,0.247,1.0,0.0,1.0,1.0,0.0,0.0,2842.7,1628.28,27.385,27.377,0.103,1.07,10.5,-0.097,1.044,0.466,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3603.81,1230.13,1.28,16.1,-0.053,1.521,30.0,0.532,1.0,2678.6,3065.29,28.659,29.114,0.156,1.17,7.0,-0.085,2.662,0.848,1.0,0.0,1.0,1.0,0.0,0.0,3532.6,1601.4,27.154,27.144,0.084,1.32,12.9,-0.047,0.962,0.473,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3806.64,1281.59,1.79,16.0,-0.169,7.57,145.0,0.71,1.0,4965.6,2975.17,27.988,28.004,0.087,1.89,12.5,-0.127,7.103,0.644,1.0,0.0,1.0,1.0,0.0,0.0,1791.5,1579.7,27.886,27.88,0.164,1.6,6.6,-0.21,6.021,0.874,1.0,0.0,1.0,1.0,0.0,0.0
