e,c,x,y,Chi,SN,Sharp,Round,MA,Crowd,T,Counts,Bkgrd,inst_vega_mag1,m_V,mag1_err,Chi.1,SN.1,Sharp.1,Round.1,Crowd.1,FWHM,Ellip,PSFa,PSFb,PSFc,Eflag,Counts.1,Bkgrd.1,inst_vega_mag2,m_I,mag2_err,Chi.2,SN.2,Sharp.2,Round.2,Crowd.2,FWHM.1,Ellip.1,PSFa.1,PSFb.1,PSFc.1,Eflag.1
0.0,1.0,1344.11,1588.76,1.18,9.0,-0.164,0.616,75.0,0.145,1.0,1881.3,2731.67,29.03,29.349,0.183,1.19,5.9,-0.3,-0.107,0.226,1.0,0.0,1.0,1.0,0.0,0.0,1567.3,1476.0,28.025,28.016,0.175,1.18,6.2,-0.027,1.358,0.12,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1876.88,3208.23,1.15,9.1,-0.154,0.891,90.0,0.674,1.0,2116.5,2588.57,28.92,29.146,0.16,1.17,6.8,-0.265,0.027,0.779,1.0,0.0,1.0,1.0,0.0,2.0,1369.3,1394.66,28.186,28.179,0.198,1.17,5.5,-0.01,2.012,0.753,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2131.42,3155.95,1.12,8.9,-0.153,0.689,70.0,0.161,1.0,1610.8,2739.75,29.216,29.588,0.207,1.11,5.2,-0.137,0.883,0.368,1.0,0.0,1.0,1.0,0.0,0.0,1585.5,1474.58,28.029,28.02,0.169,1.14,6.4,-0.168,0.508,0.101,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2233.26,3582.4,1.07,9.1,-0.16,0.121,85.0,0.102,1.0,1818.9,2688.16,29.09,29.363,0.196,1.11,5.5,-0.293,-0.081,0.131,1.0,0.0,1.0,1.0,0.0,2.0,1326.7,1427.47,28.226,28.218,0.195,1.04,5.6,-0.034,0.318,0.115,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2028.0,2048.34,1.13,7.9,-0.194,0.376,65.0,0.133,1.0,1862.1,2793.15,29.038,29.348,0.212,1.07,5.1,-0.086,0.468,0.151,1.0,0.0,1.0,1.0,0.0,0.0,1514.6,1505.54,28.057,28.049,0.219,1.17,5.0,-0.254,0.284,0.084,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1320.61,2009.4,1.19,8.4,-0.229,0.113,30.0,0.083,1.0,1821.3,2650.97,29.06,29.306,0.189,1.12,5.7,-0.271,0.223,0.108,1.0,0.0,1.0,1.0,0.0,0.0,1237.7,1421.73,28.272,28.263,0.219,1.25,5.0,-0.178,-0.023,0.106,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2539.25,1475.05,1.14,9.1,-0.129,0.235,80.0,0.141,1.0,2184.8,2944.6,28.871,29.118,0.162,1.12,6.7,-0.146,0.337,0.09,1.0,0.0,1.0,1.0,0.0,2.0,1493.3,1563.01,28.079,28.071,0.182,1.18,6.0,-0.11,0.123,0.207,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2361.62,1970.96,1.1,7.9,-0.096,1.716,95.0,0.469,1.0,1699.4,2819.16,29.133,29.558,0.197,1.05,5.5,-0.113,1.691,0.266,1.0,0.0,1.0,1.0,0.0,0.0,2014.6,1508.44,27.75,27.741,0.204,1.14,5.3,-0.066,1.748,0.236,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1959.75,2994.83,1.18,11.3,-0.049,1.288,40.0,0.73,1.0,2073.2,2594.32,28.94,29.35,0.164,1.19,6.6,-0.125,1.642,0.78,1.0,0.0,1.0,1.0,0.0,0.0,2324.5,1370.49,27.614,27.604,0.12,1.16,9.1,0.01,0.988,0.709,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1155.18,3288.35,1.14,9.3,-0.073,0.358,145.0,0.117,1.0,1859.9,2589.56,29.06,29.385,0.176,1.08,6.2,-0.163,-0.054,0.173,1.0,0.0,1.0,1.0,0.0,0.0,1577.9,1394.95,28.035,28.027,0.17,1.16,6.4,0.023,0.803,0.111,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2268.57,1906.39,1.21,9.0,-0.064,0.54,155.0,0.137,1.0,1727.0,2830.98,29.119,29.49,0.196,1.22,5.5,-0.044,0.161,0.21,1.0,0.0,1.0,1.0,0.0,0.0,1693.3,1526.18,27.939,27.93,0.162,1.18,6.7,-0.084,0.875,0.099,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2299.24,1031.8,1.19,9.5,-0.09,0.682,60.0,0.385,1.0,1624.9,2892.6,29.196,29.624,0.207,1.11,5.3,0.18,0.839,0.566,1.0,0.0,1.0,1.0,0.0,0.0,1938.9,1526.99,27.803,27.794,0.141,1.28,7.7,-0.292,0.539,0.284,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,747.58,3851.17,1.2,8.4,-0.006,5.686,170.0,0.375,1.0,1556.2,2504.89,29.263,29.585,0.207,1.21,5.2,-0.059,5.564,0.431,1.0,0.0,1.0,1.0,0.0,0.0,1311.4,1346.74,28.244,28.235,0.208,1.12,5.2,0.055,5.0,0.497,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2872.75,2560.98,1.16,9.4,-0.225,0.458,40.0,0.063,1.0,1982.0,2851.83,28.983,29.322,0.175,1.1,6.2,-0.172,0.612,0.07,1.0,0.0,1.0,1.0,0.0,2.0,1753.8,1494.6,27.911,27.903,0.16,1.19,6.8,-0.276,0.309,0.059,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2451.35,2461.68,1.19,9.3,-0.113,6.06,20.0,1.698,1.0,2473.6,2364.03,28.74,28.946,0.161,1.18,6.7,-0.035,7.244,1.522,1.0,0.0,1.0,1.0,0.0,0.0,1519.3,1227.03,28.063,28.055,0.177,1.17,6.1,-0.19,4.506,1.681,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,697.11,3535.47,1.09,9.1,-0.123,1.34,110.0,1.06,1.0,2097.3,2524.14,28.936,29.174,0.162,1.1,6.7,-0.154,1.503,1.133,1.0,0.0,1.0,1.0,0.0,0.0,1400.1,1354.05,28.168,28.16,0.196,1.13,5.5,-0.082,1.119,1.149,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2001.26,3483.46,1.02,9.7,-0.103,0.236,150.0,0.114,1.0,1759.3,2693.5,29.124,29.51,0.186,1.06,5.8,-0.148,0.085,0.122,1.0,0.0,1.0,1.0,0.0,0.0,1810.4,1446.25,27.889,27.88,0.147,0.98,7.4,-0.064,0.371,0.121,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2323.71,2784.19,1.12,9.2,-0.051,0.564,125.0,0.182,1.0,1550.4,2789.25,29.249,29.679,0.219,1.15,5.0,0.113,0.825,0.279,1.0,0.0,1.0,1.0,0.0,0.0,1873.3,1493.27,27.844,27.834,0.145,1.09,7.5,-0.166,0.406,0.128,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2490.23,1380.86,1.07,9.0,-0.068,0.019,150.0,0.499,1.0,1633.9,2894.34,29.187,29.584,0.206,1.09,5.3,-0.16,-0.011,0.624,1.0,0.0,1.0,1.0,0.0,0.0,1745.8,1558.48,27.912,27.903,0.158,1.05,6.9,0.009,0.044,0.513,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2198.51,751.67,1.14,8.6,-0.061,0.157,30.0,0.009,1.0,1659.4,2951.63,29.176,29.574,0.213,1.07,5.1,-0.003,-0.15,0.011,1.0,0.0,1.0,1.0,0.0,2.0,1786.6,1579.99,27.895,27.885,0.161,1.17,6.7,-0.11,0.412,0.01,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3499.54,2840.88,1.12,9.2,0.071,0.971,0.0,0.91,1.0,2123.5,2658.47,28.913,29.105,0.158,1.14,6.9,0.018,1.531,0.954,1.0,0.0,1.0,1.0,0.0,0.0,1257.9,1414.29,28.272,28.264,0.212,1.09,5.1,0.148,0.136,1.26,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1603.7,1737.06,1.17,9.0,-0.079,0.496,20.0,0.642,1.0,2150.7,2613.9,28.883,29.184,0.163,1.18,6.7,-0.141,0.445,0.617,1.0,0.0,1.0,1.0,0.0,2.0,1702.6,1391.57,27.933,27.924,0.203,1.19,5.4,-0.019,-0.79,0.721,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1709.66,3875.12,1.05,8.8,-0.0,2.147,120.0,0.402,1.0,2225.0,2592.78,28.873,29.081,0.17,1.02,6.4,0.033,2.397,0.368,1.0,0.0,1.0,1.0,0.0,0.0,1380.9,1381.34,28.187,28.18,0.188,1.05,5.8,-0.034,1.881,0.54,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1718.27,471.86,1.08,9.2,-0.265,0.558,70.0,0.656,1.0,1934.7,2885.56,29.013,29.286,0.172,1.11,6.3,-0.314,-0.326,0.704,1.0,0.0,1.0,1.0,0.0,0.0,1421.6,1558.99,28.145,28.137,0.189,1.02,5.8,-0.208,1.601,0.762,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,748.7,1952.25,1.12,9.2,-0.147,0.555,60.0,0.567,1.0,1892.1,2558.44,29.018,29.348,0.178,1.1,6.1,-0.256,0.926,0.643,1.0,0.0,1.0,1.0,0.0,0.0,1632.8,1353.17,27.975,27.966,0.167,1.16,6.5,-0.038,0.194,0.567,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,979.15,1396.71,1.07,8.3,0.136,0.324,0.0,0.08,1.0,1886.4,2738.9,29.03,29.264,0.193,1.15,5.6,0.198,0.542,0.104,1.0,0.0,1.0,1.0,0.0,2.0,1247.7,1460.11,28.273,28.265,0.216,1.06,5.0,0.067,0.095,0.081,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2835.89,2483.98,1.15,8.8,-0.124,0.949,10.0,0.413,1.0,1510.3,2828.46,29.277,29.695,0.218,1.11,5.0,-0.166,0.553,0.855,1.0,0.0,1.0,1.0,0.0,0.0,1738.7,1473.64,27.92,27.91,0.192,1.15,5.7,0.016,0.454,0.485,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,512.77,3401.89,1.1,9.7,0.07,0.684,150.0,0.039,1.0,1568.6,2534.22,29.247,29.698,0.208,0.99,5.2,0.095,1.429,0.095,1.0,0.0,1.0,1.0,0.0,0.0,2034.1,1354.01,27.763,27.753,0.133,1.18,8.2,0.054,0.149,0.008,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2259.58,577.04,1.13,9.4,-0.179,0.589,5.0,0.041,1.0,2020.6,2978.02,28.964,29.215,0.164,1.13,6.6,-0.195,1.126,0.041,1.0,0.0,1.0,1.0,0.0,0.0,1398.3,1599.85,28.163,28.154,0.19,1.12,5.7,-0.159,-0.063,0.056,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1622.65,3357.21,1.06,8.6,-0.123,0.256,30.0,0.552,1.0,1919.2,2619.25,29.031,29.338,0.2,1.1,5.4,-0.231,-0.007,0.449,1.0,0.0,1.0,1.0,0.0,0.0,1544.5,1410.14,28.06,28.051,0.213,0.94,5.1,0.01,0.374,0.357,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2207.79,1830.93,1.18,8.9,-0.007,0.388,120.0,0.577,1.0,1659.6,2786.9,29.164,29.552,0.206,1.18,5.3,-0.213,0.449,0.639,1.0,0.0,1.0,1.0,0.0,0.0,1721.6,1473.18,27.922,27.913,0.162,1.16,6.7,0.171,0.331,0.663,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1717.01,784.5,1.07,8.6,-0.028,1.051,100.0,0.24,1.0,1961.1,2858.19,28.996,29.253,0.192,1.06,5.6,0.045,1.89,0.262,1.0,0.0,1.0,1.0,0.0,0.0,1376.4,1528.01,28.176,28.168,0.191,1.12,5.7,-0.094,0.234,0.141,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1798.63,3559.46,1.08,10.4,-0.221,0.088,95.0,0.053,1.0,2152.5,2635.68,28.906,29.227,0.152,1.01,7.2,-0.259,-0.078,0.07,1.0,0.0,1.0,1.0,0.0,0.0,1807.6,1424.33,27.892,27.883,0.147,1.14,7.4,-0.181,0.263,0.035,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1636.57,3479.99,1.14,8.9,0.004,0.794,160.0,0.052,1.0,1848.9,2643.55,29.069,29.356,0.179,1.08,6.1,-0.133,-0.156,0.041,1.0,0.0,1.0,1.0,0.0,0.0,1409.8,1432.95,28.16,28.151,0.187,1.19,5.8,0.155,1.857,0.098,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,814.25,897.39,1.05,8.9,-0.021,0.963,95.0,0.578,1.0,1911.2,2728.41,29.025,29.351,0.195,1.01,5.6,-0.021,1.722,0.246,1.0,0.0,1.0,1.0,0.0,0.0,1624.0,1462.91,27.995,27.987,0.165,1.1,6.6,-0.021,0.347,0.315,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1168.32,2768.75,1.18,8.6,-0.234,2.355,100.0,0.2,1.0,1711.6,2617.53,29.144,29.495,0.195,1.12,5.6,-0.296,2.113,0.239,1.0,0.0,1.0,1.0,0.0,0.0,1573.8,1399.48,28.031,28.022,0.178,1.18,6.1,-0.171,2.59,0.184,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1718.56,1753.34,1.19,9.3,-0.079,0.522,155.0,0.625,1.0,1628.9,2646.52,29.181,29.606,0.209,1.17,5.2,-0.06,0.41,0.822,1.0,0.0,1.0,1.0,0.0,0.0,1929.2,1423.21,27.8,27.79,0.144,1.22,7.6,-0.093,0.6,0.504,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1957.73,879.38,1.11,8.8,0.173,0.627,55.0,0.243,1.0,1574.6,2868.87,29.229,29.6,0.211,1.1,5.1,0.077,0.546,0.802,1.0,0.0,1.0,1.0,0.0,0.0,1544.7,1525.17,28.051,28.042,0.176,1.19,6.2,0.258,0.56,0.342,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,360.81,2093.88,1.12,9.9,-0.065,0.708,55.0,0.374,1.0,2027.9,2566.54,28.945,29.288,0.168,1.01,6.5,-0.054,0.906,0.381,1.0,0.0,1.0,1.0,0.0,3.0,1820.4,1345.61,27.86,27.851,0.153,1.21,7.1,-0.079,0.536,0.405,1.0,0.0,1.0,1.0,0.0,3.0
0.0,1.0,1211.1,2911.25,1.08,8.5,-0.067,0.586,170.0,0.282,1.0,1866.0,2660.21,29.054,29.295,0.199,1.07,5.4,-0.029,0.848,0.281,1.0,0.0,1.0,1.0,0.0,2.0,1254.4,1423.78,28.28,28.272,0.218,1.04,5.0,-0.11,0.315,1.757,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2050.78,2941.52,1.46,8.5,0.118,9.999,95.0,0.785,1.0,1927.5,2608.55,29.016,29.251,0.179,1.7,6.1,0.354,9.999,0.868,1.0,0.0,1.0,1.0,0.0,0.0,1274.5,1402.92,28.26,28.252,0.21,1.29,5.2,-0.169,9.748,0.836,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,674.19,3380.86,1.11,9.5,-0.121,1.034,90.0,0.086,1.0,1712.2,2529.38,29.151,29.549,0.192,1.09,5.7,-0.156,1.467,0.101,1.0,0.0,1.0,1.0,0.0,0.0,1837.3,1353.52,27.873,27.863,0.146,1.12,7.4,-0.094,0.66,0.083,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2287.99,2257.6,1.23,8.9,-0.018,0.71,20.0,1.006,1.0,1944.5,2654.52,29.001,29.318,0.174,1.2,6.2,0.015,0.754,1.102,1.0,0.0,1.0,1.0,0.0,0.0,1608.8,1397.22,28.0,27.991,0.182,1.3,6.0,-0.057,0.641,1.135,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2060.02,2748.76,1.2,8.7,0.093,0.736,170.0,0.963,1.0,1849.6,2593.68,29.061,29.386,0.195,1.15,5.6,0.15,0.136,1.147,1.0,0.0,1.0,1.0,0.0,2.0,1569.8,1387.24,28.033,28.024,0.175,1.28,6.2,0.04,1.255,0.952,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2739.66,3665.25,1.12,9.6,-0.125,0.297,65.0,0.033,1.0,2072.2,2738.12,28.949,29.208,0.159,1.09,6.8,-0.147,0.451,0.032,1.0,0.0,1.0,1.0,0.0,0.0,1460.6,1451.91,28.123,28.115,0.178,1.11,6.1,-0.099,0.117,0.042,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1807.8,1965.23,1.09,9.5,0.011,0.815,75.0,0.889,1.0,1888.0,2607.64,29.021,29.384,0.182,1.19,6.0,-0.036,0.498,0.905,1.0,0.0,1.0,1.0,0.0,0.0,1811.2,1382.04,27.865,27.856,0.154,1.0,7.1,0.054,1.117,0.903,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2896.85,2564.44,1.12,8.8,-0.079,1.589,155.0,0.299,1.0,1711.4,2853.27,29.139,29.472,0.199,1.11,5.5,-0.226,0.667,0.364,1.0,0.0,1.0,1.0,0.0,2.0,1486.5,1510.05,28.089,28.08,0.187,1.12,5.8,0.07,2.552,0.383,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2025.76,3892.67,1.04,9.7,-0.112,0.635,110.0,0.028,1.0,1878.9,2626.79,29.057,29.391,0.173,1.03,6.3,-0.177,0.193,0.015,1.0,0.0,1.0,1.0,0.0,0.0,1643.9,1406.15,27.999,27.99,0.157,1.03,6.9,-0.05,1.066,0.045,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2303.28,1345.72,1.11,8.3,-0.03,0.711,125.0,0.089,1.0,1702.5,2905.97,29.146,29.46,0.197,1.08,5.5,-0.064,1.078,0.188,1.0,0.0,1.0,1.0,0.0,0.0,1399.9,1565.65,28.151,28.143,0.21,1.13,5.2,0.013,0.086,0.116,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2553.62,3628.68,1.05,9.1,-0.204,0.48,40.0,0.091,1.0,2142.3,2706.44,28.912,29.147,0.154,1.1,7.0,-0.233,0.982,0.08,1.0,0.0,1.0,1.0,0.0,0.0,1420.0,1439.63,28.153,28.145,0.197,0.93,5.5,-0.162,-0.233,0.119,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1103.02,1922.19,1.1,9.1,-0.157,0.11,80.0,0.377,1.0,2194.4,2688.66,28.867,29.097,0.188,1.1,5.8,-0.223,-0.118,0.953,1.0,0.0,1.0,1.0,0.0,0.0,1423.7,1438.59,28.123,28.115,0.196,1.15,5.5,-0.097,0.316,0.28,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1862.29,940.58,1.2,8.8,-0.069,0.627,95.0,0.024,1.0,1874.6,2840.58,29.041,29.38,0.183,1.14,5.9,0.003,1.117,0.014,1.0,0.0,1.0,1.0,0.0,2.0,1666.4,1512.39,27.968,27.959,0.178,1.27,6.1,-0.148,0.092,0.039,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1674.56,2873.44,1.12,9.2,-0.255,0.153,75.0,0.769,1.0,2118.9,2554.93,28.916,29.164,0.163,1.1,6.6,-0.149,0.31,0.856,1.0,0.0,1.0,1.0,0.0,2.0,1451.0,1385.71,28.12,28.112,0.188,1.14,5.8,-0.383,-0.035,0.843,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,428.59,3311.75,1.15,9.5,0.079,1.449,170.0,0.159,1.0,2056.8,2517.95,28.955,29.248,0.162,1.06,6.7,-0.041,1.784,0.158,1.0,0.0,1.0,1.0,0.0,0.0,1588.8,1351.91,28.029,28.02,0.17,1.25,6.4,0.215,1.087,0.177,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,951.07,2983.23,1.14,9.1,-0.06,0.503,110.0,0.239,1.0,1574.5,2601.61,29.236,29.646,0.208,1.04,5.2,-0.074,1.47,0.272,1.0,0.0,1.0,1.0,0.0,0.0,1759.3,1390.55,27.914,27.905,0.155,1.16,7.0,-0.049,-0.283,0.236,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1634.65,1436.12,1.13,8.4,-0.238,0.415,30.0,0.248,1.0,1729.6,2758.27,29.124,29.464,0.196,1.18,5.5,-0.332,0.767,0.244,1.0,0.0,1.0,1.0,0.0,0.0,1537.0,1463.76,28.049,28.04,0.215,0.97,5.1,-0.094,-0.044,0.261,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2346.22,2804.89,1.19,8.4,-0.222,0.413,85.0,0.089,1.0,1551.9,2791.42,29.249,29.671,0.214,1.11,5.1,-0.336,0.331,0.105,1.0,0.0,1.0,1.0,0.0,0.0,1812.6,1487.97,27.879,27.869,0.183,1.23,5.9,-0.03,0.506,0.084,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1398.96,1278.71,1.05,8.9,-0.119,1.071,135.0,0.476,1.0,1878.0,2757.33,29.035,29.273,0.178,1.07,6.1,0.066,1.993,0.675,1.0,0.0,1.0,1.0,0.0,0.0,1257.0,1456.32,28.267,28.259,0.21,1.03,5.2,-0.345,-0.053,0.647,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2407.8,3358.88,1.08,9.6,0.084,0.658,125.0,0.417,1.0,1829.0,2720.71,29.083,29.419,0.184,1.01,5.9,0.174,0.16,0.815,1.0,0.0,1.0,1.0,0.0,0.0,1603.0,1435.37,28.019,28.01,0.164,1.12,6.6,0.001,1.145,0.442,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,336.5,3319.54,1.02,9.5,-0.036,0.079,5.0,0.063,1.0,1855.3,2512.01,29.065,29.428,0.179,1.01,6.1,-0.164,0.535,0.066,1.0,0.0,1.0,1.0,0.0,0.0,1771.2,1358.51,27.912,27.902,0.154,1.04,7.0,0.084,-0.352,0.082,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2342.85,3720.9,1.17,8.6,-0.04,1.525,85.0,0.467,1.0,1772.8,2671.52,29.119,29.385,0.188,1.2,5.8,0.013,1.749,0.77,1.0,0.0,1.0,1.0,0.0,0.0,1271.7,1412.58,28.274,28.266,0.215,1.11,5.0,-0.107,0.765,0.335,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2680.56,1621.24,1.11,8.4,-0.076,0.392,25.0,0.189,1.0,1732.5,2943.29,29.119,29.421,0.195,1.11,5.6,-0.091,0.566,0.199,1.0,0.0,1.0,1.0,0.0,2.0,1377.7,1569.61,28.165,28.156,0.198,1.18,5.5,-0.06,0.215,0.307,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1942.86,3042.03,1.22,8.5,-0.177,0.124,5.0,1.186,1.0,2422.1,2581.82,28.77,28.946,0.162,1.2,6.7,-0.192,-0.023,0.565,1.0,0.0,1.0,1.0,0.0,0.0,1387.0,1380.25,28.171,28.163,0.218,1.22,5.0,-0.156,0.34,0.835,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,421.27,391.06,1.06,9.1,0.123,0.33,15.0,0.103,1.0,1926.1,2746.62,29.019,29.279,0.172,1.04,6.3,0.162,0.599,0.029,1.0,0.0,1.0,1.0,0.0,0.0,1366.8,1461.38,28.189,28.181,0.197,1.16,5.5,0.076,-0.017,0.331,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1736.42,2095.41,1.2,7.7,-0.169,0.714,85.0,1.009,1.0,2336.5,2453.9,28.794,28.965,0.215,1.21,5.0,0.022,0.719,0.95,1.0,0.0,1.0,1.0,0.0,2.0,1316.7,1302.52,28.204,28.196,0.202,1.16,5.4,-0.338,0.389,0.984,1.0,0.0,1.0,1.0,0.0,3.0
0.0,1.0,3752.42,4190.29,1.05,9.4,-0.011,0.543,15.0,0.022,1.0,2264.0,2716.46,28.859,29.042,0.147,1.07,7.4,-0.16,0.814,0.006,1.0,0.0,1.0,1.0,0.0,0.0,1322.0,1465.23,28.238,28.23,0.199,1.05,5.4,0.2,0.165,0.047,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1871.98,3161.16,1.12,9.2,-0.091,1.252,70.0,1.0,1.0,2067.8,2605.23,28.947,29.18,0.165,1.05,6.6,-0.054,0.716,1.046,1.0,0.0,1.0,1.0,0.0,0.0,1357.4,1392.18,28.195,28.187,0.202,1.17,5.4,-0.14,1.924,1.297,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2431.22,1846.7,1.15,8.9,-0.063,0.836,115.0,0.419,1.0,2338.7,2885.62,28.794,29.04,0.175,1.13,6.2,-0.063,0.988,0.367,1.0,0.0,1.0,1.0,0.0,2.0,1593.1,1530.91,28.005,27.997,0.174,1.16,6.2,-0.064,0.702,0.466,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3864.52,190.2,1.08,8.8,-0.02,0.556,165.0,0.058,1.0,1923.4,2997.51,29.024,29.301,0.177,1.11,6.1,-0.066,1.151,0.076,1.0,0.0,1.0,1.0,0.0,0.0,1428.7,1620.82,28.145,28.136,0.19,1.04,5.7,0.032,-0.125,0.034,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2132.32,2728.17,1.12,8.7,-0.214,0.981,5.0,0.821,1.0,1912.9,2597.28,29.023,29.32,0.203,1.13,5.4,-0.282,0.832,0.828,1.0,0.0,1.0,1.0,0.0,0.0,1498.4,1417.14,28.083,28.075,0.177,1.14,6.1,-0.16,1.102,0.729,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1788.58,300.21,1.12,8.7,-0.014,0.73,150.0,0.065,1.0,1688.3,2906.98,29.163,29.535,0.193,1.06,5.6,0.037,1.193,0.071,1.0,0.0,1.0,1.0,0.0,0.0,1665.5,1568.7,27.976,27.967,0.179,1.21,6.0,-0.071,0.203,0.078,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2479.99,2295.56,1.15,8.9,-0.047,2.868,90.0,0.77,1.0,1584.8,2691.24,29.218,29.621,0.21,1.07,5.2,-0.027,3.414,0.926,1.0,0.0,1.0,1.0,0.0,0.0,1733.8,1429.47,27.921,27.911,0.156,1.18,7.0,-0.063,2.453,0.736,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,917.9,2867.16,1.17,9.6,-0.004,0.459,35.0,0.374,1.0,1882.4,2608.17,29.043,29.395,0.177,1.14,6.1,0.016,0.75,0.415,1.0,0.0,1.0,1.0,0.0,0.0,1732.2,1386.12,27.93,27.921,0.157,1.22,6.9,-0.023,0.191,0.422,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2009.3,1047.06,1.11,9.1,-0.195,0.438,150.0,0.102,1.0,1527.1,2846.37,29.26,29.662,0.212,1.09,5.1,-0.292,0.739,0.114,1.0,0.0,1.0,1.0,0.0,0.0,1666.1,1527.71,27.967,27.957,0.16,1.16,6.8,-0.115,0.197,0.112,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3153.69,3813.51,1.1,8.4,-0.051,0.241,125.0,0.584,1.0,1571.1,2717.46,29.25,29.656,0.212,1.0,5.1,-0.102,1.13,0.574,1.0,0.0,1.0,1.0,0.0,0.0,1732.6,1451.8,27.94,27.931,0.166,1.2,6.5,-0.005,-0.584,0.629,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2568.3,4103.69,1.06,8.7,-0.108,1.164,65.0,0.011,1.0,1854.4,2671.43,29.074,29.385,0.189,1.01,5.8,-0.17,1.389,0.012,1.0,0.0,1.0,1.0,0.0,0.0,1516.6,1433.0,28.089,28.08,0.178,1.13,6.1,-0.048,0.93,0.01,1.0,0.0,1.0,1.0,0.0,0.0
